p,file,variableVariables,variableCalls,variableMethodCalls,variableNews,variableProperties,variableClassConsts,variableStaticCalls,variableStaticTargets,variableStaticProperties,variableStaticPropertyTargets
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_gir.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_idl.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_lsr.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_mae.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_msc.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_ngp.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_npy.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_pli.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_psp.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_pwy.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_sft.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_slo.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_so2.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneybookers_vsa.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/moneyorder.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/nochex.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/paypal_express.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/paypal_pro_dp.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/paypal_pro_payflow_dp.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/paypal_pro_payflow_ec.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/paypal_standard.php,3,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/paypoint_secpay.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/pm2checkout.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/psigate.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/rbsworldpay_hosted.php,3,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/sage_pay_direct.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/sage_pay_form.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/sage_pay_server.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/payment/sofortueberweisung_direct.php,3,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/product_listing.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/shipping/flat.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/shipping/item.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/shipping/table.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/shipping/usps.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/shipping/zones.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/social_bookmarks/sb_digg.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/social_bookmarks/sb_email.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/social_bookmarks/sb_facebook.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/social_bookmarks/sb_facebook_like.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/social_bookmarks/sb_google_buzz.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/social_bookmarks/sb_twitter.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/social_bookmarks/sb_twitter_button.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/modules/upcoming_products.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/template_bottom.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/template_top.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/includes/version.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/index.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/info_shopping_cart.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/includes/application.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/includes/functions/compatibility.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/includes/functions/database.php,5,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/includes/functions/general.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/includes/functions/html_output.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/index.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/install.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/rpc.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/templates/main_page.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/templates/pages/index.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/templates/pages/install.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/templates/pages/install_2.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/templates/pages/install_3.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/install/templates/pages/install_4.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/login.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/logoff.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/opensearch.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/password_forgotten.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/popup_image.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/popup_search_help.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/privacy.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/product_info.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/product_reviews.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/product_reviews_info.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/product_reviews_write.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/products_new.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/redirect.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/reviews.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/shipping.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/shopping_cart.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/specials.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/ssl_check.php,0,0,0,0,0,0,0,0,0,0
osCommerce,/export/scratch1/hills/corpus/osCommerce/oscommerce-2.3.1/catalog/tell_a_friend.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/OS/Guess.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR.php,0,0,1,2,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Autoloader.php,0,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Builder.php,0,0,0,0,2,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/ChannelFile.php,0,0,0,2,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/ChannelFile/Parser.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command.php,0,0,0,2,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Auth.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Build.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Channels.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Common.php,0,0,1,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Config.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Install.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Mirror.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Package.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Pickle.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Registry.php,0,0,1,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Remote.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Command/Test.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Common.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Config.php,0,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Dependency2.php,0,0,1,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/DependencyDB.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Downloader.php,0,0,6,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Downloader/Package.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/ErrorStack.php,0,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Exception.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/FixPHP5PEARWarnings.php,0,0,0,2,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Frontend.php,0,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Frontend/CLI.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer.php,0,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role.php,0,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Cfg.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Common.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Data.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Doc.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Ext.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Php.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Script.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Src.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Test.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Installer/Role/Www.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/PackageFile.php,0,0,0,2,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/PackageFile/Generator/v1.php,1,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/PackageFile/Generator/v2.php,0,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/PackageFile/Parser/v1.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/PackageFile/Parser/v2.php,0,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/PackageFile/v1.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/PackageFile/v2.php,0,0,1,2,5,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/PackageFile/v2/Validator.php,0,0,5,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/PackageFile/v2/rw.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Packager.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/REST.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/REST/10.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/REST/11.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/REST/13.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Registry.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/RunTest.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Task/Common.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Task/Postinstallscript.php,0,0,0,1,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Task/Postinstallscript/rw.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Task/Replace.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Task/Replace/rw.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Task/Unixeol.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Task/Unixeol/rw.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Task/Windowseol.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Task/Windowseol/rw.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Validate.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/Validator/PECL.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR/XMLParser.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/PEAR5.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/System.php,0,2,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/scripts/pearcmd.php,0,0,0,0,0,0,0,0,0,0
PEAR,/export/scratch1/hills/corpus/PEAR/pear-1.9.4/scripts/peclcmd.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/adm/index.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/adm/swatch.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/common.php,0,0,0,1,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/config.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/cron.php,0,0,0,1,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/download/file.php,0,0,0,1,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/faq.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/feed.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acm/acm_apc.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acm/acm_eaccelerator.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acm/acm_file.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acm/acm_memcache.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acm/acm_memory.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acm/acm_null.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acm/acm_redis.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acm/acm_wincache.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acm/acm_xcache.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_attachments.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_ban.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_bbcodes.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_board.php,0,3,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_bots.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_captcha.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_database.php,0,18,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_disallow.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_email.php,0,0,1,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_forums.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_groups.php,0,0,0,0,0,0,0,0,0,0
phpBB,/export/scratch1/hills/corpus/phpBB/phpbb-3/includes/acp/acp_icons.php,0,0,0,0,0,0,0,0,0,0
