product,version,array,fetch array dim,fetch class const,assign,assign with operation: bitwise and,assign with operation: bitwise or,assign with operation: bitwise xor,assign with operation: concat,assign with operation: div,assign with operation: minus,assign with operation: mod,assign with operation: mul,assign with operation: plus,assign with operation: right shift,assign with operation: left shift,list assign,ref assign,binary operation: bitwise and,binary operation: bitwise or,binary operation: bitwise xor,binary operation: concat,binary operation: div,binary operation: minus,binary operation: mod,binary operation: mul,binary operation: plus,binary operation: right shift,binary operation: left shift,binary operation: boolean and,binary operation: boolean or,binary operation: gt,binary operation: geq,binary operation: logical and,binary operation: logical or,binary operation: logical xor,binary operation: not equal,binary operation: not identical,binary operation: lt,binary operation: leq,binary operation: equal,binary operation: identical,unary operation: boolean not,unary operation: bitwise not,unary operation: post dec,unary operation: pre dec,unary operation: post inc,unary operation: pre inc,unary operation: unary plus,unary operation: unary minus,new,class const,cast to int,cast to bool,cast to float,cast to string,cast to array,cast to object,cast to unset,clone,closure,fetch const,empty,suppress,eval,exit,call,method call,static call,include,instanceOf,isSet,print,property fetch,shell exec,ternary,fetch static property,scalar,var
Drupal,5.17,865,2458,0,2223,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1107,16,51,1,11,28,6,0,225,76,49,20,9,0,0,76,19,53,8,219,27,369,3,9,3,39,2,0,36,15,0,15,5,18,4,6,2,0,1,0,838,73,26,1,28,3485,0,0,67,0,386,234,617,0,28,0,8657,9339
Drupal,5.18,865,2456,0,2221,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1107,16,51,1,11,28,6,0,225,77,49,20,9,0,0,76,19,53,8,220,27,369,3,9,3,39,2,0,36,15,0,15,5,18,4,6,2,0,1,0,838,73,26,1,28,3485,0,0,67,0,386,234,617,0,28,0,8656,9338
Drupal,5.19,865,2456,0,2221,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1107,16,51,1,11,28,6,0,225,77,49,20,9,0,0,76,19,53,8,220,27,369,3,9,3,39,2,0,36,15,0,15,5,18,4,6,2,0,1,0,838,73,26,1,28,3486,0,0,67,0,386,234,617,0,28,0,8660,9338
Drupal,5.20,865,2473,0,2228,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1112,16,51,1,11,28,6,0,233,77,49,20,9,0,0,76,19,53,8,223,27,370,3,9,3,39,2,0,39,15,0,15,5,18,4,6,2,0,1,0,841,73,26,1,28,3492,0,0,67,0,391,234,622,0,28,0,8684,9364
Drupal,5.21,865,2473,0,2228,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1112,16,51,1,11,28,6,0,233,77,49,20,9,0,0,76,19,53,8,223,27,370,3,9,3,39,2,0,39,15,0,15,5,18,4,6,2,0,1,0,841,73,26,1,28,3492,0,0,67,0,391,234,622,0,28,0,8684,9364
Drupal,5.22,866,2477,0,2236,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1113,16,51,1,11,28,6,0,235,77,49,20,9,0,0,76,20,53,8,224,27,372,3,9,3,39,2,0,39,15,0,15,5,18,4,6,2,0,1,0,843,73,26,1,28,3503,0,0,67,0,391,234,623,0,28,0,8699,9393
Drupal,5.23,866,2477,0,2236,4,6,0,309,0,1,1,0,7,0,0,26,1,33,27,2,1113,16,51,1,11,28,6,0,235,77,49,20,9,0,0,76,20,53,8,224,27,372,3,9,3,39,2,0,39,15,0,15,5,18,4,6,2,0,1,0,843,73,26,1,28,3503,0,0,67,0,391,234,623,0,28,0,8699,9393
Drupal,6.0,2861,8336,0,6061,4,5,0,606,0,2,1,0,40,0,0,50,38,19,17,5,2252,25,98,7,23,76,6,5,483,194,107,24,11,0,0,163,54,85,23,439,46,803,3,11,3,76,7,0,59,16,0,23,16,19,4,20,9,0,1,0,1781,401,33,1,25,8828,1,0,104,0,849,469,1755,0,25,0,23278,22505
Drupal,6.1,2862,8330,0,6061,4,5,0,606,0,2,1,0,40,0,0,50,38,19,17,5,2252,25,98,7,23,76,6,5,485,194,107,24,11,0,0,163,54,85,23,438,46,805,3,11,3,76,7,0,59,16,0,23,16,19,4,20,9,0,1,0,1780,403,33,1,25,8830,1,0,104,0,848,469,1754,0,25,0,23277,22495
Drupal,6.2,2863,8332,0,6065,4,5,0,606,0,2,1,0,40,0,0,50,38,19,17,5,2255,25,98,7,23,76,6,5,490,195,107,24,11,0,0,163,54,85,23,440,46,809,3,11,3,76,7,0,59,16,0,23,16,19,4,20,9,0,1,0,1781,403,33,1,25,8844,1,0,104,0,853,469,1759,0,25,0,23289,22522
Drupal,6.3,2883,8378,0,6077,4,5,0,609,0,2,1,0,40,0,0,50,38,19,16,5,2254,25,97,7,23,78,6,5,499,195,107,24,11,0,0,166,55,85,23,440,46,816,3,11,3,76,7,0,59,16,0,23,16,19,4,20,9,0,1,0,1788,404,33,1,25,8872,1,0,104,0,858,469,1763,0,25,0,23378,22573
Drupal,6.4,2890,8392,0,6087,4,5,0,610,0,2,1,0,40,0,0,50,38,19,16,5,2258,25,97,7,23,78,6,5,501,196,107,24,11,0,0,166,55,85,23,441,46,818,3,11,3,76,7,0,59,16,0,23,16,19,4,20,9,0,1,0,1793,404,33,1,25,8873,1,0,104,0,862,469,1767,0,25,0,24087,22610
Drupal,6.5,2893,8397,0,6092,4,5,0,611,0,2,1,0,40,0,0,50,38,19,16,5,2262,25,97,7,23,78,6,5,502,200,107,24,11,0,0,159,62,85,23,438,51,822,3,11,3,76,7,0,59,16,0,23,16,19,4,20,9,0,1,0,1810,406,34,1,25,8896,1,0,104,0,862,469,1768,0,25,0,24131,22633
Drupal,6.6,2900,8395,0,6094,4,5,0,610,0,2,1,0,40,0,0,50,38,19,16,5,2257,25,97,7,23,78,6,5,504,200,107,24,11,0,0,159,63,85,23,439,51,822,3,11,3,76,7,0,59,16,0,23,16,19,4,20,9,0,1,0,1812,405,34,1,25,8904,1,0,104,0,862,469,1769,0,25,0,24142,22636
Drupal,6.7,2905,8427,0,6105,4,5,0,610,0,2,1,0,40,0,0,50,38,19,16,5,2264,26,97,7,23,78,6,5,508,201,107,24,11,0,0,159,62,85,23,444,51,829,3,11,3,77,7,0,59,16,0,23,16,19,4,20,9,0,1,0,1817,409,34,1,25,8928,1,0,104,0,868,469,1769,0,25,0,24241,22705
Drupal,6.8,2905,8427,0,6105,4,5,0,610,0,2,1,0,40,0,0,50,38,19,16,5,2264,26,97,7,23,78,6,5,508,201,107,24,11,0,0,159,62,85,23,444,51,829,3,11,3,77,7,0,59,16,0,23,16,19,4,20,9,0,1,0,1816,409,34,1,25,8925,1,0,104,0,868,469,1769,0,25,0,24241,22701
Drupal,6.9,2905,8433,0,6103,4,5,0,610,0,2,1,0,40,0,0,50,38,19,16,5,2260,26,97,7,23,78,6,5,507,202,107,24,11,0,0,159,62,85,23,444,51,828,3,11,3,77,7,0,59,16,0,23,18,19,4,20,9,0,1,0,1814,409,34,1,25,8921,1,0,104,0,869,469,1768,0,25,0,24238,22695
Drupal,6.10,2906,8443,0,6103,4,5,0,610,0,2,1,0,40,0,0,50,39,19,15,5,2264,26,97,7,23,78,6,5,509,204,107,24,11,0,0,159,63,85,23,446,51,829,3,12,3,77,7,0,59,16,0,23,17,19,4,20,9,0,1,0,1813,414,34,1,25,8922,1,0,104,0,868,469,1772,0,25,0,24259,22710
Drupal,6.11,2907,8446,0,6110,4,5,0,610,0,2,1,0,40,0,0,50,39,19,15,5,2272,26,97,7,23,78,6,5,509,204,107,24,11,0,0,158,63,85,23,449,51,828,3,12,3,77,7,0,59,16,0,23,17,19,5,20,9,0,1,0,1818,414,34,1,25,8934,1,0,104,0,871,469,1772,0,25,0,24272,22738
Drupal,6.12,2907,8436,0,6108,4,5,0,610,0,2,1,0,40,0,0,50,39,19,15,5,2272,26,97,7,23,78,6,5,508,205,107,24,11,0,0,158,63,85,23,449,51,826,3,12,3,77,7,0,59,16,0,23,17,19,5,20,9,0,1,0,1818,414,34,1,25,8934,1,0,104,0,868,469,1772,0,25,0,24263,22729
Drupal,6.13,2909,8456,0,6119,4,5,0,610,0,2,1,0,40,0,0,50,39,19,15,5,2281,26,97,7,23,78,6,5,511,205,106,24,11,0,0,156,63,86,23,451,52,827,3,12,3,77,7,0,59,16,0,24,17,19,5,20,9,0,1,0,1823,415,34,1,25,8946,1,0,104,0,868,469,1772,0,25,0,24293,22774
Drupal,6.14,2916,8475,0,6140,4,5,0,610,0,2,1,0,40,0,0,50,41,19,15,6,2282,26,97,7,23,78,6,5,518,205,108,24,11,0,0,157,64,86,23,450,52,829,3,12,3,77,7,0,62,16,0,24,17,19,5,20,9,0,1,0,1823,415,38,1,25,8968,1,0,104,0,872,469,1782,0,25,0,24332,22836
Drupal,6.15,2923,8504,0,6152,4,5,0,616,0,2,1,0,40,0,0,50,41,19,15,6,2282,26,97,7,23,78,6,5,521,205,108,24,11,0,0,157,64,86,23,451,52,838,3,12,3,77,7,0,62,16,0,24,17,19,5,20,9,0,1,0,1823,422,38,1,25,8987,1,0,104,0,875,469,1798,0,25,0,24368,22898
Drupal,6.16,2930,8539,0,6186,4,5,0,614,0,2,1,0,40,0,0,52,41,19,15,6,2253,26,97,7,23,82,6,5,521,206,109,24,11,0,0,157,65,86,23,451,53,847,3,13,3,77,7,0,62,16,0,24,18,24,5,20,9,0,1,0,1840,428,39,1,23,9032,1,0,107,0,879,468,1799,0,23,0,24415,22999
Drupal,6.17,2931,8548,0,6194,4,5,0,613,0,2,1,0,40,0,0,52,41,19,15,6,2252,26,97,7,23,83,6,5,522,207,109,24,11,0,0,158,66,86,23,449,52,851,3,13,3,77,7,0,62,16,0,24,18,24,5,20,9,0,1,0,1843,431,38,1,23,9035,1,0,107,0,884,468,1802,0,23,0,24424,23032
Drupal,6.18,2931,8548,0,6194,4,5,0,613,0,2,1,0,40,0,0,52,41,19,15,6,2252,26,97,7,23,83,6,5,522,207,109,24,11,0,0,158,66,86,23,449,52,851,3,13,3,77,7,0,62,16,0,24,18,24,5,20,9,0,1,0,1843,431,38,1,23,9033,1,0,107,0,884,468,1802,0,23,0,24424,23032
Drupal,6.19,2931,8556,0,6200,4,5,0,614,0,2,1,0,40,0,0,52,41,20,15,6,2252,26,98,7,23,83,6,5,523,209,109,24,11,0,0,158,66,86,23,452,52,852,4,13,3,77,7,0,62,16,0,24,18,24,5,20,9,0,1,0,1847,432,38,1,23,9040,1,0,107,0,884,468,1802,0,23,0,24450,23052
Drupal,6.20,2939,8576,0,6204,4,5,0,616,0,2,1,0,40,0,0,52,41,20,15,6,2253,26,98,7,23,83,6,5,526,208,109,24,10,0,0,158,66,86,23,452,52,857,4,13,3,77,7,0,62,16,0,24,18,24,5,21,9,0,1,0,1849,437,38,1,23,9040,1,0,108,0,889,468,1803,0,23,0,24993,23086
Drupal,6.21,2939,8576,0,6204,4,5,0,616,0,2,1,0,40,0,0,52,41,20,15,6,2253,26,98,7,23,83,6,5,526,208,109,24,10,0,0,158,66,86,23,452,52,857,4,13,3,77,7,0,62,16,0,24,18,24,5,21,9,0,1,0,1849,437,38,1,23,9044,1,0,108,0,889,468,1803,0,23,0,24993,23086
Drupal,6.22,2939,8580,0,6205,4,5,0,616,0,2,1,0,40,0,0,52,41,20,15,6,2253,26,98,7,23,83,6,5,527,208,108,24,10,0,0,158,66,86,23,453,52,857,4,13,3,77,7,0,62,17,0,24,18,24,5,21,9,0,1,0,1847,437,38,1,23,9045,1,0,108,0,890,468,1803,0,23,0,24995,23090
Drupal,6.23,2941,8583,0,6205,4,5,0,616,0,2,1,0,40,0,0,52,41,20,15,6,2254,26,98,7,23,83,6,5,527,209,108,24,10,0,0,158,66,86,23,453,52,859,4,13,3,77,7,0,62,17,0,24,18,24,5,21,9,0,1,0,1847,437,38,1,23,9048,1,0,108,0,891,468,1804,0,23,0,25003,23094
Drupal,6.24,2939,8590,0,6215,4,5,0,616,0,3,1,0,39,0,0,52,43,20,15,6,2261,29,100,7,25,82,6,5,526,209,109,25,10,0,0,159,66,86,25,452,52,859,4,13,3,77,7,0,63,17,0,24,18,24,5,21,9,0,1,0,1855,436,42,1,23,9067,1,0,109,0,889,468,1799,0,23,0,25050,23119
Drupal,6.25,2939,8590,0,6215,4,5,0,616,0,3,1,0,39,0,0,52,43,20,15,6,2261,29,100,7,25,82,6,5,526,209,109,25,10,0,0,159,66,86,25,452,52,859,4,13,3,77,7,0,63,17,0,24,18,24,5,21,9,0,1,0,1855,436,42,1,23,9067,1,0,109,0,889,468,1799,0,23,0,25050,23119
Drupal,6.26,2939,8592,0,6216,4,5,0,616,0,3,1,0,39,0,0,52,43,20,15,6,2261,29,100,7,25,82,6,5,527,209,109,25,10,0,0,159,66,86,25,452,52,859,4,13,3,77,7,0,63,17,0,24,18,24,5,21,9,0,1,0,1858,437,42,1,23,9068,1,0,109,0,889,468,1799,0,23,0,25050,23120
Drupal,7.0,8006,17709,94,12079,3,11,0,639,0,5,1,1,260,0,0,92,210,48,27,4,3590,57,134,11,42,149,4,8,1030,352,151,46,0,0,1,302,101,130,31,915,119,1961,4,22,3,169,17,0,146,242,0,41,46,6,59,35,40,0,18,0,4577,1095,126,1,16,14648,3043,136,169,15,1724,533,4259,0,16,61,62775,48338
Drupal,7.1,8006,17709,94,12079,3,11,0,639,0,5,1,1,260,0,0,92,210,48,27,4,3590,57,134,11,42,149,4,8,1030,352,151,46,0,0,1,302,101,130,31,915,119,1961,4,22,3,169,17,0,146,242,0,41,46,6,59,35,40,0,18,0,4577,1095,126,1,16,14648,3043,136,169,15,1724,533,4259,0,16,61,62775,48338
Drupal,7.2,8040,17710,94,12110,3,11,0,640,0,5,1,1,260,0,0,92,209,47,27,4,3575,57,136,11,43,152,4,8,1029,350,152,46,0,0,1,301,101,130,31,911,119,1952,4,21,3,170,17,0,145,242,0,41,46,6,59,35,40,0,18,0,4589,1087,126,1,16,14690,3077,136,169,15,1724,534,4257,0,16,61,63054,48432
Drupal,7.3,8040,17710,94,12110,3,11,0,640,0,5,1,1,260,0,0,92,209,47,27,4,3575,57,136,11,43,152,4,8,1029,350,152,46,0,0,1,301,101,130,31,911,119,1952,4,21,3,170,17,0,145,242,0,41,46,6,59,35,40,0,18,0,4589,1087,126,1,16,14690,3077,136,169,15,1724,534,4257,0,16,61,63054,48432
Drupal,7.4,8058,17722,94,12129,3,11,0,640,0,5,1,1,260,0,0,92,207,47,27,4,3577,57,136,11,43,153,4,8,1028,349,152,46,0,0,1,303,101,130,31,914,119,1952,4,21,3,171,17,0,145,246,0,41,46,6,59,35,40,0,18,0,4587,1089,126,1,16,14697,3096,137,169,15,1721,534,4267,0,16,61,63109,48484
Drupal,7.5,8058,17722,94,12129,3,11,0,640,0,5,1,1,260,0,0,92,207,47,27,4,3577,57,136,11,43,153,4,8,1028,349,152,46,0,0,1,303,101,130,31,914,119,1952,4,21,3,171,17,0,145,246,0,41,46,6,59,35,40,0,18,0,4587,1089,126,1,16,14697,3096,137,169,15,1721,534,4267,0,16,61,63109,48484
Drupal,7.6,8074,17724,94,12133,3,11,0,639,0,5,1,1,260,0,0,92,207,47,27,4,3575,57,136,11,43,153,4,8,1028,349,151,46,0,0,1,303,106,129,31,913,120,1952,4,21,3,171,17,0,145,246,0,42,46,6,59,35,40,0,18,0,4604,1089,126,1,16,14687,3105,137,169,15,1723,534,4264,0,16,61,63292,48519
Drupal,7.7,8074,17724,94,12133,3,11,0,639,0,5,1,1,260,0,0,92,207,47,27,4,3575,57,136,11,43,153,4,8,1028,349,151,46,0,0,1,303,106,129,31,913,120,1952,4,21,3,171,17,0,145,246,0,42,46,6,59,35,40,0,18,0,4604,1089,126,1,16,14687,3105,137,169,15,1723,534,4264,0,16,61,63292,48519
Drupal,7.8,8102,17775,94,12174,3,11,0,639,0,5,1,1,260,0,0,92,206,47,27,4,3586,57,136,11,43,154,4,8,1031,358,151,46,0,0,1,305,109,129,32,915,121,1971,4,21,3,171,17,0,146,249,0,42,46,6,59,35,41,0,18,0,4622,1094,127,1,16,14737,3144,138,169,17,1724,537,4313,0,16,61,63648,48723
Drupal,7.9,8124,17909,94,12267,3,11,0,639,0,5,1,1,260,0,0,92,208,47,27,4,3589,57,136,13,44,155,4,8,1049,360,152,46,0,0,1,306,111,129,32,922,122,1987,4,21,3,171,17,0,148,249,0,46,46,6,59,36,41,0,18,0,4643,1106,127,1,17,14823,3166,138,169,17,1740,538,4314,0,17,61,64007,49004
Drupal,7.10,8140,17968,94,12303,3,11,0,645,0,5,1,1,260,0,0,92,208,47,27,4,3618,57,136,13,44,155,4,8,1054,364,152,46,0,0,1,307,111,129,32,927,123,1993,4,21,3,171,17,0,149,249,0,47,46,6,59,37,41,0,18,0,4662,1110,127,1,17,14879,3169,138,170,17,1743,564,4341,0,17,61,64134,49204
Drupal,7.11,8126,17913,94,12269,3,11,0,639,0,5,1,1,260,0,0,92,208,47,27,4,3593,57,136,13,44,155,4,8,1050,362,152,46,0,0,1,306,111,129,32,922,122,1991,4,21,3,171,17,0,148,249,0,46,46,6,59,36,41,0,18,0,4648,1106,127,1,17,14828,3166,138,169,17,1741,538,4316,0,17,61,64019,49018
Drupal,7.12,8157,18018,94,12344,3,11,0,646,0,5,1,1,270,0,0,92,204,47,30,4,3638,55,137,13,44,158,4,8,1061,373,152,47,0,0,1,308,112,129,33,929,128,2005,4,21,3,173,17,0,150,249,0,47,46,6,59,37,41,0,17,0,4702,1111,131,1,17,14941,3174,140,171,17,1756,564,4362,0,17,61,64368,49367
Drupal,7.13,8158,18018,94,12345,3,11,0,646,0,5,1,1,270,0,0,92,204,47,30,4,3638,55,137,13,44,158,4,8,1061,373,152,47,0,0,1,308,112,129,33,929,128,2005,4,21,3,173,17,0,150,249,0,47,46,6,59,37,41,0,17,0,4702,1111,131,1,17,14941,3175,140,171,17,1756,564,4362,0,17,61,64369,49368
Drupal,7.14,8189,18113,88,12393,3,11,0,648,0,5,1,1,270,0,0,93,207,47,30,4,3669,55,139,13,44,159,4,8,1076,376,150,47,0,0,1,308,119,130,33,929,130,2021,4,21,3,173,17,0,150,249,0,47,47,6,59,37,42,0,18,0,4737,1118,131,1,18,14995,3195,140,172,17,1770,566,4368,0,18,61,64691,49557
Gallery,1.5.9,1960,5610,0,8234,3,0,0,486,1,2,2,0,51,0,0,169,97,6,7,1,3141,47,159,13,91,154,6,4,817,400,233,16,39,13,0,237,28,209,104,659,110,1603,4,15,0,317,8,0,80,231,0,29,2,13,0,0,14,0,0,0,2242,630,73,3,206,10268,3077,86,304,0,867,232,7664,0,206,0,31406,32240
Gallery,1.5.10,1967,5608,0,8225,3,0,0,486,1,2,2,0,51,0,0,169,98,6,7,1,3145,47,159,13,91,155,6,4,817,399,233,16,39,13,0,238,28,209,104,660,109,1601,4,15,0,317,8,0,80,231,0,29,2,13,0,0,14,0,0,0,2238,629,73,3,207,10302,3084,86,306,0,869,226,7671,0,207,0,31507,32241
Gallery,2.2.6,7625,23247,0,19617,9,2,0,941,3,51,0,15,426,3,0,2249,701,458,53,0,3772,264,570,51,315,602,67,42,1372,647,452,173,24,7,0,663,202,518,141,2254,214,2766,2,46,7,546,38,0,367,188,0,157,143,55,56,129,0,0,1,0,10477,1712,407,9,41,8791,8428,5083,167,0,2025,164,5780,7,41,0,60348,84492
Gallery,2.3,8248,24076,9,20694,9,8,0,976,3,53,0,15,434,3,0,2459,753,475,53,2,3945,283,592,66,328,627,76,47,1425,693,461,185,23,7,0,695,198,540,148,2331,232,2972,2,47,9,577,49,0,385,179,0,174,147,56,55,132,0,0,1,0,11176,1870,420,7,40,9171,9151,5358,176,0,2101,167,6128,7,40,0,63749,89557
Gallery,2.3.1,8248,24080,9,20698,9,8,0,976,3,53,0,15,434,3,0,2460,753,475,53,2,3955,283,592,66,328,627,76,47,1426,693,461,185,23,7,0,695,203,540,148,2332,232,2973,2,47,9,578,49,0,385,179,0,174,147,56,55,132,0,0,1,0,11181,1871,427,7,40,9176,9162,5359,176,0,2102,167,6128,7,40,0,63775,89593
Gallery,2.3.2,8248,24080,9,20729,9,8,0,980,3,54,0,15,436,3,0,2460,753,475,53,2,3957,286,593,66,332,627,76,47,1428,694,464,186,23,7,0,695,204,543,148,2332,232,2972,2,47,9,578,53,0,385,181,0,176,147,56,55,132,0,0,1,0,11191,1871,432,7,40,9201,9163,5362,176,0,2102,167,6128,7,40,0,63805,89679
Gallery,3.0,1726,3239,178,6912,0,5,0,151,3,10,0,9,145,0,0,89,13,49,18,0,1511,84,168,30,98,128,21,19,261,195,115,40,202,588,0,113,153,100,69,874,448,705,4,1,5,83,17,0,53,546,0,83,29,6,515,18,11,0,5,0,2044,345,57,1,505,5623,4062,3472,42,38,332,145,4305,3,505,578,19882,24449
Gallery,3.0.1,1780,3320,187,7069,0,5,0,170,3,10,0,7,145,0,0,91,13,49,18,0,1547,84,172,30,100,134,21,19,269,217,115,40,202,598,0,110,152,106,72,896,455,726,4,1,5,85,18,0,53,533,0,86,32,4,513,18,11,0,5,0,2094,361,56,1,515,5664,4142,3670,43,38,356,145,4426,1,515,578,20369,25041
Gallery,3.0.2,1795,3343,188,7142,0,5,0,167,3,10,0,7,145,0,0,92,13,49,18,0,1556,88,173,30,100,144,21,19,271,219,116,40,201,600,0,111,151,109,71,907,453,740,4,1,5,86,18,0,54,534,0,86,34,4,513,18,11,0,5,0,2098,363,57,1,517,5716,4168,3736,43,38,354,147,4465,1,517,584,20581,25276
Gallery,3.0.3,1829,3358,188,7245,0,5,0,173,3,11,0,7,147,0,0,96,13,49,18,0,1583,94,178,30,104,146,21,19,277,223,121,41,201,604,0,111,152,114,71,912,453,749,4,1,5,87,22,0,54,543,0,89,34,4,513,18,11,0,5,0,2122,368,63,1,521,5795,4219,3814,44,38,356,147,4525,1,521,584,20783,25616
Gallery,3.0.4,1827,3372,189,7260,0,5,0,175,3,11,0,7,147,0,0,96,13,49,18,0,1597,94,178,31,104,146,21,19,283,222,122,41,201,606,0,112,152,114,71,917,455,760,4,1,5,87,22,0,54,545,0,92,34,4,518,18,11,0,5,0,2136,368,64,1,524,5833,4232,3858,44,38,356,144,4524,1,524,584,20870,25691
Joomla,1.5.26,3162,13864,0,22546,2,16,0,1730,2,29,3,17,120,3,1,142,2668,173,59,8,15431,186,670,68,321,825,69,59,1781,718,470,164,173,1166,0,1289,445,849,120,2722,550,2828,1,49,10,709,56,0,467,966,0,628,36,14,55,21,4,0,18,0,11512,474,883,18,950,15426,15041,10792,537,0,1376,26,19777,0,950,0,88012,101327
Joomla,2.5.4,3705,10642,466,25336,6,8,2,1669,1,22,1,6,113,3,1,46,177,176,51,23,13961,100,411,124,145,478,48,53,1925,1058,459,128,102,1715,6,824,395,523,80,2616,716,3414,0,45,12,340,65,3,268,1111,0,1185,66,15,750,106,26,0,58,0,12220,1402,553,7,1471,13271,25989,16722,354,201,1246,0,25199,0,1471,653,79906,109731
Kohana,3.2,3223,2176,238,3330,0,1,0,154,3,23,0,0,40,0,0,49,23,29,18,0,1194,73,140,10,225,101,12,13,11,13,53,24,175,497,0,18,104,77,37,96,453,367,3,3,3,24,13,0,71,352,0,69,46,50,70,10,0,0,6,0,2653,119,14,1,410,2640,2363,989,52,40,341,0,1880,0,410,492,15115,15716
MediaWiki,1.3.11,1568,2073,0,9441,1,7,0,883,0,6,0,1,48,1,2,69,193,52,19,1,4134,47,315,38,66,223,15,3,411,240,147,39,62,42,0,410,94,190,27,1100,101,761,8,11,19,142,39,0,150,312,0,62,4,18,1,1,2,0,0,0,3559,87,118,3,76,7641,5265,746,302,0,190,291,4581,7,76,0,88253,39528
MediaWiki,1.3.12,1567,2073,0,9439,1,7,0,883,0,6,0,1,48,1,2,69,193,52,19,1,4134,47,315,38,66,223,15,3,411,240,147,39,62,42,0,410,94,190,27,1100,101,760,8,11,19,142,39,0,150,312,0,62,4,18,1,1,2,0,0,0,3559,87,118,3,76,7638,5265,746,302,0,190,291,4581,7,76,0,88245,39522
MediaWiki,1.3.13,1568,2073,0,9441,1,7,0,883,0,6,0,1,48,1,2,69,193,52,19,1,4136,47,315,38,66,223,15,3,411,240,147,39,62,42,0,410,94,190,27,1100,101,760,8,11,19,142,39,0,150,312,0,62,4,18,1,1,2,0,0,0,3560,87,118,3,76,7641,5265,746,302,0,190,291,4581,7,76,0,88262,39526
MediaWiki,1.3.15,1568,2072,0,9443,1,7,0,883,0,6,0,1,48,1,2,69,193,52,19,1,4136,47,315,38,66,223,15,3,411,240,147,39,62,42,0,410,95,190,27,1100,101,760,8,11,19,142,39,0,150,314,0,62,4,18,1,1,2,0,0,0,3562,87,118,3,76,7643,5265,746,302,0,190,291,4583,7,76,0,88261,39527
MediaWiki,1.3.18,1568,2072,0,9444,1,7,0,883,0,6,0,1,48,1,2,69,193,52,19,1,4136,47,315,38,66,223,15,3,412,240,147,39,62,42,0,410,93,190,27,1101,101,760,8,11,19,142,39,0,150,314,0,62,4,18,1,1,2,0,0,0,3562,87,118,3,76,7641,5266,746,302,0,190,291,4583,7,76,0,88275,39537
MediaWiki,1.4.4,2052,2580,0,10113,4,8,1,1073,0,9,0,1,52,1,2,71,367,65,35,2,3887,56,182,41,86,268,23,8,575,281,185,66,56,32,2,441,131,249,44,1215,123,910,11,14,25,176,34,1,169,316,0,53,5,23,1,1,2,0,0,0,4242,118,109,3,120,7510,6820,773,378,0,323,378,4502,8,120,0,113403,44194
MediaWiki,1.4.5,2067,2583,0,10116,4,8,1,1043,0,9,0,1,54,1,2,76,364,66,35,2,3876,57,184,41,88,270,23,8,587,281,185,68,54,32,2,443,132,253,43,1205,124,919,11,14,25,177,34,1,169,317,0,53,5,23,1,1,2,0,0,0,4299,113,115,3,120,7546,6837,781,382,0,325,381,4493,8,120,0,113735,44314
MediaWiki,1.4.7,2128,2607,0,10177,4,8,1,1043,0,9,0,1,54,1,2,75,367,66,35,2,3868,58,184,41,88,277,23,8,591,283,187,68,54,32,2,443,132,253,45,1231,125,926,11,14,25,178,36,1,166,319,0,53,5,24,1,1,2,0,0,0,4399,114,115,3,122,7577,6855,782,383,0,330,380,4519,8,122,0,116401,44596
MediaWiki,1.4.9,2128,2606,0,10184,4,8,1,1043,0,9,0,1,54,1,2,75,367,66,35,2,3866,58,184,41,88,277,23,8,591,283,187,68,54,32,2,443,132,253,45,1231,125,926,11,14,25,178,36,1,166,321,0,53,5,24,1,1,2,0,0,0,4400,114,115,3,122,7581,6862,782,383,0,330,380,4523,8,122,0,116400,44620
MediaWiki,1.4.12,2128,2606,0,10184,4,8,1,1043,0,9,0,1,54,1,2,75,367,66,35,2,3866,58,184,41,88,277,23,8,592,283,187,68,54,32,2,443,130,253,45,1232,125,926,11,14,25,178,36,1,166,321,0,53,5,24,1,1,2,0,0,0,4400,114,115,3,122,7579,6862,782,383,0,330,380,4523,8,122,0,116413,44628
MediaWiki,1.4.13,2128,2606,0,10185,4,8,1,1043,0,9,0,1,54,1,2,75,367,66,35,2,3866,58,184,41,88,277,23,8,592,284,187,68,54,32,2,443,130,253,45,1233,125,926,11,14,25,178,36,1,166,321,0,53,5,24,1,1,2,0,0,0,4401,114,115,3,122,7579,6862,782,383,0,330,380,4523,8,122,0,116416,44632
MediaWiki,1.4.14,2129,2606,0,10186,4,8,1,1043,0,9,0,1,54,1,2,75,367,66,35,2,3866,58,184,41,88,277,23,8,592,284,187,68,54,32,2,443,130,253,45,1233,125,926,11,14,25,178,36,1,166,321,0,53,5,24,1,1,2,0,0,0,4401,114,115,3,122,7580,6862,782,383,0,330,380,4523,8,122,0,116420,44634
